rep,host,t,delay_sec
2,16,48000.0,0.006118838302
2,16,49000.0,0.006118838302
2,16,50000.0,
2,17,5000.0,
2,17,6000.0,0.003023763666
2,17,7000.0,0.003023763666
2,17,8000.0,0.003023763666
2,17,9000.0,0.007868447086
2,17,10000.0,0.007868447086
2,17,11000.0,0.007868447086
2,17,12000.0,
2,17,13000.0,
2,17,14000.0,0.002904039592
2,17,15000.0,0.002904039592
2,17,16000.0,0.002904039592
2,17,17000.0,
2,17,18000.0,
2,17,19000.0,0.002423970946
2,17,20000.0,0.002423970946
2,17,21000.0,0.002423970946
2,17,22000.0,
2,17,23000.0,0.002743908734
2,17,24000.0,0.002743908734
2,17,25000.0,0.002743908734
2,17,26000.0,0.002583857208
2,17,27000.0,0.002583857208
2,17,28000.0,0.002583857208
2,17,29000.0,0.009464436869
2,17,30000.0,0.009464436869
2,17,31000.0,0.009464436869
2,17,32000.0,
2,17,33000.0,
2,17,34000.0,0.00274374221
2,17,35000.0,0.00274374221
2,17,36000.0,0.00274374221
2,17,37000.0,
2,17,38000.0,0.002163678328
2,17,39000.0,0.002163678328
2,17,40000.0,0.002163678328
2,17,41000.0,
2,17,42000.0,0.003403615929
2,17,43000.0,0.003403615929
2,17,44000.0,0.003403615929
2,17,45000.0,
2,17,46000.0,0.004501482925
2,17,47000.0,0.004501482925
2,17,48000.0,0.004501482925
2,17,49000.0,
2,17,50000.0,
2,18,5000.0,
2,18,6000.0,0.006682478574
2,18,7000.0,0.006682478574
2,18,8000.0,0.006682478574
2,18,9000.0,
2,18,10000.0,0.002365035477
2,18,11000.0,0.002365035477
2,18,12000.0,0.002365035477
2,18,13000.0,
2,18,14000.0,
2,18,15000.0,0.005461450043
2,18,16000.0,0.005461450043
2,18,17000.0,0.005461450043
2,18,18000.0,
2,18,19000.0,0.002283734783
2,18,20000.0,0.002283734783
2,18,21000.0,0.002283734783
2,18,22000.0,
2,18,23000.0,0.002863186974
2,18,24000.0,0.002863186974
2,18,25000.0,0.002863186974
2,18,26000.0,
2,18,27000.0,
2,18,28000.0,0.002762607368
2,18,29000.0,0.002762607368
2,18,30000.0,0.002762607368
2,18,31000.0,
2,18,32000.0,
2,18,33000.0,0.002022068024
2,18,34000.0,0.002022068024
2,18,35000.0,0.002022068024
2,18,36000.0,0.003241708231
2,18,37000.0,0.003241708231
2,18,38000.0,0.003241708231
2,18,39000.0,
2,18,40000.0,0.002461355578
2,18,41000.0,0.002461355578
2,18,42000.0,0.002461355578
2,18,43000.0,
2,18,44000.0,0.002881056696
2,18,45000.0,0.002881056696
2,18,46000.0,0.002881056696
2,18,47000.0,
2,18,48000.0,0.002860815991
2,18,49000.0,0.002860815991
2,18,50000.0,0.002860815991
2,19,5000.0,
2,19,6000.0,0.007032105374
2,19,7000.0,0.007032105374
2,19,8000.0,0.007032105374
2,19,9000.0,
2,19,10000.0,
2,19,11000.0,0.005980901936
2,19,12000.0,0.005980901936
2,19,13000.0,0.005980901936
2,19,14000.0,0.005290585256
2,19,15000.0,0.005290585256
2,19,16000.0,0.005290585256
2,19,17000.0,
2,19,18000.0,
2,19,19000.0,0.005267010951
2,19,20000.0,0.005267010951
2,19,21000.0,0.005267010951
2,19,22000.0,
2,19,23000.0,
2,19,24000.0,0.005087489551
2,19,25000.0,0.005087489551
2,19,26000.0,0.005087489551
2,19,27000.0,
2,19,28000.0,
2,19,29000.0,0.007392189731
2,19,30000.0,0.007392189731
2,19,31000.0,0.007392189731
2,19,32000.0,
2,19,33000.0,0.003744418851
2,19,34000.0,0.003744418851
2,19,35000.0,0.003744418851
2,19,36000.0,
2,19,37000.0,0.00328669297
2,19,38000.0,0.00328669297
2,19,39000.0,0.00328669297
2,19,40000.0,
2,19,41000.0,0.002525608074
2,19,42000.0,0.002525608074
2,19,43000.0,0.002525608074
2,19,44000.0,
2,19,45000.0,0.002884714039
2,19,46000.0,0.002884714039
2,19,47000.0,0.002884714039
2,19,48000.0,
2,19,49000.0,0.002763823985
2,19,50000.0,0.002763823985
2,20,5000.0,
2,20,6000.0,
2,20,7000.0,
2,20,8000.0,0.008423607288
2,20,9000.0,0.008423607288
2,20,10000.0,0.008423607288
2,20,11000.0,
2,20,12000.0,
2,20,13000.0,
2,20,14000.0,
2,20,15000.0,0.004405658073
2,20,16000.0,0.004405658073
2,20,17000.0,0.004405658073
2,20,18000.0,
2,20,19000.0,
2,20,20000.0,0.005049966351
2,20,21000.0,0.005049966351
2,20,22000.0,0.005049966351
2,20,23000.0,
2,20,24000.0,0.005088862762
2,20,25000.0,0.005088862762
2,20,26000.0,0.005088862762
2,20,27000.0,
2,20,28000.0,
2,20,29000.0,0.005357012918
2,20,30000.0,0.005357012918
2,20,31000.0,0.005357012918
2,20,32000.0,
2,20,33000.0,
2,20,34000.0,0.006859815865
2,20,35000.0,0.006859815865
2,20,36000.0,0.006859815865
2,20,37000.0,0.004488464089
2,20,38000.0,0.004488464089
2,20,39000.0,0.004488464089
2,20,40000.0,
2,20,41000.0,0.006223471737
2,20,42000.0,0.006223471737
2,20,43000.0,0.006223471737
2,20,44000.0,
2,20,45000.0,0.002055433105
2,20,46000.0,0.002055433105
2,20,47000.0,0.002055433105
2,20,48000.0,0.003388372274
2,20,49000.0,0.003388372274
2,20,50000.0,0.003388372274
2,21,5000.0,
2,21,6000.0,0.005035697782
2,21,7000.0,0.005035697782
2,21,8000.0,0.005035697782
2,21,9000.0,
2,21,10000.0,
2,21,11000.0,0.003178284923
2,21,12000.0,0.003178284923
2,21,13000.0,0.003178284923
2,21,14000.0,0.002524593873
2,21,15000.0,0.002524593873
2,21,16000.0,0.002524593873
2,21,17000.0,
2,21,18000.0,
2,21,19000.0,0.002644026048
2,21,20000.0,0.002644026048
2,21,21000.0,0.002644026048
2,21,22000.0,
2,21,23000.0,
2,21,24000.0,0.002703555388
2,21,25000.0,0.002703555388
2,21,26000.0,0.002703555388
2,21,27000.0,0.002600516075
2,21,28000.0,0.002600516075
2,21,29000.0,0.002600516075
2,21,30000.0,
2,21,31000.0,0.002803133385
2,21,32000.0,0.002803133385
2,21,33000.0,0.002803133385
2,21,34000.0,0.002523034238
2,21,35000.0,0.002523034238
2,21,36000.0,0.002523034238
2,21,37000.0,
2,21,38000.0,0.002203015837
2,21,39000.0,0.002203015837
2,21,40000.0,0.002203015837
2,21,41000.0,
2,21,42000.0,0.001923101815
2,21,43000.0,0.001923101815
2,21,44000.0,0.001923101815
2,21,45000.0,
2,21,46000.0,0.002623308268
2,21,47000.0,0.002623308268
2,21,48000.0,0.002623308268
2,21,49000.0,
2,21,50000.0,0.002723585612
2,22,5000.0,0.009609565655
2,22,6000.0,0.009609565655
2,22,7000.0,0.009609565655
2,22,8000.0,
2,22,9000.0,
2,22,10000.0,0.005246128385
2,22,11000.0,0.005246128385
2,22,12000.0,0.005246128385
2,22,13000.0,
2,22,14000.0,0.006577705304
2,22,15000.0,0.006577705304
2,22,16000.0,0.006577705304
2,22,17000.0,
2,22,18000.0,
2,22,19000.0,0.002766416368
2,22,20000.0,0.002766416368
2,22,21000.0,0.002766416368
2,22,22000.0,
2,22,23000.0,0.004712730247
2,22,24000.0,0.004712730247
2,22,25000.0,0.004712730247
2,22,26000.0,
2,22,27000.0,0.002183730106
2,22,28000.0,0.002183730106
2,22,29000.0,0.002183730106
2,22,30000.0,
2,22,31000.0,0.002442435353
2,22,32000.0,0.002442435353
2,22,33000.0,0.002442435353
2,22,34000.0,
2,22,35000.0,0.002301656361
2,22,36000.0,0.002301656361
2,22,37000.0,0.002301656361
2,22,38000.0,
2,22,39000.0,0.002560829559
2,22,40000.0,0.002560829559
2,22,41000.0,0.002560829559
2,22,42000.0,
2,22,43000.0,
2,22,44000.0,0.002302168503
2,22,45000.0,0.002302168503
2,22,46000.0,0.002302168503
2,22,47000.0,0.003918062874
2,22,48000.0,0.003918062874
2,22,49000.0,0.003918062874
2,22,50000.0,
2,23,5000.0,
2,23,6000.0,0.005126342596
2,23,7000.0,0.005126342596
2,23,8000.0,0.005126342596
2,23,9000.0,0.008889199471
2,23,10000.0,0.008889199471
2,23,11000.0,0.008889199471
2,23,12000.0,0.005767158607
2,23,13000.0,0.005767158607
2,23,14000.0,0.005767158607
2,23,15000.0,
2,23,16000.0,0.00248663123
2,23,17000.0,0.00248663123
2,23,18000.0,0.00248663123
2,23,19000.0,
2,23,20000.0,
2,23,21000.0,0.006720627473
2,23,22000.0,0.006720627473
2,23,23000.0,0.006720627473
2,23,24000.0,0.002424463499
2,23,25000.0,0.002424463499
2,23,26000.0,0.002424463499
2,23,27000.0,
2,23,28000.0,0.002543327942
2,23,29000.0,0.002543327942
2,23,30000.0,0.002543327942
2,23,31000.0,
2,23,32000.0,0.008537999521
2,23,33000.0,0.008537999521
2,23,34000.0,0.008537999521
2,23,35000.0,0.002881676123
2,23,36000.0,0.002881676123
2,23,37000.0,0.002881676123
2,23,38000.0,
2,23,39000.0,
2,23,40000.0,0.002240690218
2,23,41000.0,0.002240690218
2,23,42000.0,0.002240690218
2,23,43000.0,
2,23,44000.0,
2,23,45000.0,0.003119930788
2,23,46000.0,0.003119930788
2,23,47000.0,0.003119930788
2,23,48000.0,
2,23,49000.0,0.002949676857
2,23,50000.0,0.002949676857
2,24,5000.0,
2,24,6000.0,0.013710195121
2,24,7000.0,0.013710195121
2,24,8000.0,0.013710195121
2,24,9000.0,0.011301734984
2,24,10000.0,0.011301734984
2,24,11000.0,0.011301734984
2,24,12000.0,
2,24,13000.0,0.009485116763
2,24,14000.0,0.009485116763
2,24,15000.0,0.009485116763
2,24,16000.0,0.014575096294
2,24,17000.0,0.014575096294
2,24,18000.0,0.014575096294
2,24,19000.0,0.007655725211
2,24,20000.0,0.007655725211
2,24,21000.0,0.007655725211
2,24,22000.0,
2,24,23000.0,
2,24,24000.0,
2,24,25000.0,
2,24,26000.0,
2,24,27000.0,0.008534623129
2,24,28000.0,0.008534623129
2,24,29000.0,0.008534623129
2,24,30000.0,
2,24,31000.0,0.007034199036
2,24,32000.0,0.007034199036
2,24,33000.0,0.007034199036
2,24,34000.0,
2,24,35000.0,0.0090908492
2,24,36000.0,0.0090908492
2,24,37000.0,0.0090908492
2,24,38000.0,
2,24,39000.0,0.007305575477
2,24,40000.0,0.007305575477
2,24,41000.0,0.007305575477
2,24,42000.0,
2,24,43000.0,0.006895741996
2,24,44000.0,0.006895741996
2,24,45000.0,0.006895741996
2,24,46000.0,
2,24,47000.0,0.007710340481
2,24,48000.0,0.007710340481
2,24,49000.0,0.007710340481
2,24,50000.0,
3,0,5000.0,
3,0,6000.0,0.007115627072
3,0,7000.0,0.007115627072
3,0,8000.0,0.007115627072
3,0,9000.0,0.005226035628
3,0,10000.0,0.005226035628
3,0,11000.0,0.005226035628
3,0,12000.0,
3,0,13000.0,0.006563000869
3,0,14000.0,0.006563000869
3,0,15000.0,0.006563000869
3,0,16000.0,
3,0,17000.0,
3,0,18000.0,0.005284503876
3,0,19000.0,0.005284503876
3,0,20000.0,0.005284503876
3,0,21000.0,0.008868732797
3,0,22000.0,0.008868732797
3,0,23000.0,0.008868732797
3,0,24000.0,
3,0,25000.0,
3,0,26000.0,
3,0,27000.0,
3,0,28000.0,
3,0,29000.0,0.005598479893
3,0,30000.0,0.005598479893
3,0,31000.0,0.005598479893
3,0,32000.0,
3,0,33000.0,0.004405542811
3,0,34000.0,0.004405542811
3,0,35000.0,0.004405542811
3,0,36000.0,
3,0,37000.0,0.00416729868
3,0,38000.0,0.00416729868
3,0,39000.0,0.00416729868
3,0,40000.0,0.003907855661
3,0,41000.0,0.003907855661
3,0,42000.0,0.003907855661
3,0,43000.0,0.002366584392
3,0,44000.0,0.002366584392
3,0,45000.0,0.002366584392
3,0,46000.0,
3,0,47000.0,
3,0,48000.0,0.002763735611
3,0,49000.0,0.002763735611
3,0,50000.0,0.002763735611
3,1,5000.0,
3,1,6000.0,
3,1,7000.0,0.005946678308
3,1,8000.0,0.005946678308
3,1,9000.0,0.005946678308
3,1,10000.0,
3,1,11000.0,0.002366248853
3,1,12000.0,0.002366248853
3,1,13000.0,0.002366248853
3,1,14000.0,
3,1,15000.0,0.002904804691
3,1,16000.0,0.002904804691
3,1,17000.0,0.002904804691
3,1,18000.0,
3,1,19000.0,0.002903485776
3,1,20000.0,0.002903485776
3,1,21000.0,0.002903485776
3,1,22000.0,
3,1,23000.0,
3,1,24000.0,0.002662189181
3,1,25000.0,0.002662189181
3,1,26000.0,0.002662189181
3,1,27000.0,
3,1,28000.0,
3,1,29000.0,0.003224929348
3,1,30000.0,0.003224929348
3,1,31000.0,0.003224929348
3,1,32000.0,0.003060685196
3,1,33000.0,0.003060685196
3,1,34000.0,0.003060685196
3,1,35000.0,
3,1,36000.0,
3,1,37000.0,0.002180788921
3,1,38000.0,0.002180788921
3,1,39000.0,0.002180788921
3,1,40000.0,
3,1,41000.0,0.005895085916
3,1,42000.0,0.005895085916
3,1,43000.0,0.005895085916
3,1,44000.0,
3,1,45000.0,0.002722292798
3,1,46000.0,0.002722292798
3,1,47000.0,0.002722292798
3,1,48000.0,
3,1,49000.0,0.003533295363
3,1,50000.0,0.003533295363
3,2,5000.0,0.002716660612
3,2,6000.0,0.002716660612
3,2,7000.0,0.002716660612
3,2,8000.0,
3,2,9000.0,0.006283908199
3,2,10000.0,0.006283908199
3,2,11000.0,0.006283908199
3,2,12000.0,
3,2,13000.0,0.007571146761
3,2,14000.0,0.007571146761
3,2,15000.0,0.007571146761
3,2,16000.0,
3,2,17000.0,0.002960989055
3,2,18000.0,0.002960989055
3,2,19000.0,0.002960989055
3,2,20000.0,
3,2,21000.0,0.002382460297
3,2,22000.0,0.002382460297
3,2,23000.0,0.002382460297
3,2,24000.0,0.003063569203
3,2,25000.0,0.003063569203
3,2,26000.0,0.003063569203
3,2,27000.0,
3,2,28000.0,
3,2,29000.0,0.002923640512
3,2,30000.0,0.002923640512
3,2,31000.0,0.002923640512
3,2,32000.0,
3,2,33000.0,
3,2,34000.0,0.002243781055
3,2,35000.0,0.002243781055
3,2,36000.0,0.002243781055
3,2,37000.0,0.002303901749
3,2,38000.0,0.002303901749
3,2,39000.0,0.002303901749
3,2,40000.0,
3,2,41000.0,
3,2,42000.0,0.002844143231
3,2,43000.0,0.002844143231
3,2,44000.0,0.002844143231
3,2,45000.0,
3,2,46000.0,0.002324371757
3,2,47000.0,0.002324371757
3,2,48000.0,0.002324371757
3,2,49000.0,
3,2,50000.0,0.002684627028
3,4,5000.0,0.004904533453
3,4,6000.0,0.004904533453
3,4,7000.0,0.004904533453
3,4,8000.0,
3,4,9000.0,
3,4,10000.0,0.006288396116
3,4,11000.0,0.006288396116
3,4,12000.0,0.006288396116
3,4,13000.0,
3,4,14000.0,
3,4,15000.0,0.004085838562
3,4,16000.0,0.004085838562
3,4,17000.0,0.004085838562
3,4,18000.0,
3,4,19000.0,0.004586598938
3,4,20000.0,0.004586598938
3,4,21000.0,0.004586598938
3,4,22000.0,
3,4,23000.0,
3,4,24000.0,0.007008603924
3,4,25000.0,0.007008603924
3,4,26000.0,0.007008603924
3,4,27000.0,0.005107264277
3,4,28000.0,0.005107264277
3,4,29000.0,0.005107264277
3,4,30000.0,0.004646950151
3,4,31000.0,0.004646950151
3,4,32000.0,0.004646950151
3,4,33000.0,
3,4,34000.0,
3,4,35000.0,0.006844183381
3,4,36000.0,0.006844183381
3,4,37000.0,0.006844183381
3,4,38000.0,
3,4,39000.0,
3,4,40000.0,0.004166704414
3,4,41000.0,0.004166704414
3,4,42000.0,0.004166704414
3,4,43000.0,
3,4,44000.0,
3,4,45000.0,0.004027878667
3,4,46000.0,0.004027878667
3,4,47000.0,0.004027878667
3,4,48000.0,0.004289527111
3,4,49000.0,0.004289527111
3,4,50000.0,0.004289527111
3,5,5000.0,
3,5,6000.0,0.008625467359
3,5,7000.0,0.008625467359
3,5,8000.0,0.008625467359
3,5,9000.0,
3,5,10000.0,0.009363476664
3,5,11000.0,0.009363476664
3,5,12000.0,0.009363476664
3,5,13000.0,
3,5,14000.0,0.00827196615
3,5,15000.0,0.00827196615
3,5,16000.0,0.00827196615
3,5,17000.0,0.008252267129
3,5,18000.0,0.008252267129
3,5,19000.0,0.008252267129
3,5,20000.0,
3,5,21000.0,
3,5,22000.0,
3,5,23000.0,
3,5,24000.0,
3,5,25000.0,0.009252874762
3,5,26000.0,0.009252874762
3,5,27000.0,0.009252874762
3,5,28000.0,
3,5,29000.0,0.004012300163
3,5,30000.0,0.004012300163
3,5,31000.0,0.004012300163
3,5,32000.0,
3,5,33000.0,
3,5,34000.0,
3,5,35000.0,
3,5,36000.0,0.005970651013
3,5,37000.0,0.005970651013
3,5,38000.0,0.005970651013
3,5,39000.0,0.0103190357
3,5,40000.0,0.0103190357
3,5,41000.0,0.0103190357
3,5,42000.0,
3,5,43000.0,0.005070653639
3,5,44000.0,0.005070653639
3,5,45000.0,0.005070653639
3,5,46000.0,
3,5,47000.0,0.005169528698
3,5,48000.0,0.005169528698
3,5,49000.0,0.005169528698
3,5,50000.0,0.004707877526
3,6,5000.0,0.00248090162
3,6,6000.0,0.00248090162
3,6,7000.0,0.00248090162
3,6,8000.0,0.002921746044
3,6,9000.0,0.002921746044
3,6,10000.0,0.002921746044
3,6,11000.0,
3,6,12000.0,
3,6,13000.0,0.004031206826
3,6,14000.0,0.004031206826
3,6,15000.0,0.004031206826
3,6,16000.0,
3,6,17000.0,0.002404632021
3,6,18000.0,0.002404632021
3,6,19000.0,0.002404632021
3,6,20000.0,
3,6,21000.0,
3,6,22000.0,0.002426043713
3,6,23000.0,0.002426043713
3,6,24000.0,0.002426043713
3,6,25000.0,
3,6,26000.0,
3,6,27000.0,
3,6,28000.0,
3,6,29000.0,
3,6,30000.0,0.004628196608
3,6,31000.0,0.004628196608
3,6,32000.0,0.004628196608
3,6,33000.0,
3,6,34000.0,
3,6,35000.0,
3,6,36000.0,
3,6,37000.0,0.006471591133
3,6,38000.0,0.006471591133
3,6,39000.0,0.006471591133
3,6,40000.0,
3,6,41000.0,0.004526184743
3,6,42000.0,0.004526184743
3,6,43000.0,0.004526184743
3,6,44000.0,
3,6,45000.0,
3,6,46000.0,0.004188034519
3,6,47000.0,0.004188034519
3,6,48000.0,0.004188034519
3,6,49000.0,
3,6,50000.0,
3,7,5000.0,0.004302347689
3,7,6000.0,0.004302347689
3,7,7000.0,0.004302347689
3,7,8000.0,
3,7,9000.0,0.005323804249
3,7,10000.0,0.005323804249
3,7,11000.0,0.005323804249
3,7,12000.0,
3,7,13000.0,0.002961386104
3,7,14000.0,0.002961386104
3,7,15000.0,0.002961386104
3,7,16000.0,
3,7,17000.0,0.004069469461
3,7,18000.0,0.004069469461
3,7,19000.0,0.004069469461
3,7,20000.0,
3,7,21000.0,0.002660541615
3,7,22000.0,0.002660541615
3,7,23000.0,0.002660541615
3,7,24000.0,0.003100144301
3,7,25000.0,0.003100144301
3,7,26000.0,0.003100144301
3,7,27000.0,
3,7,28000.0,
3,7,29000.0,0.003099683714
3,7,30000.0,0.003099683714
3,7,31000.0,0.003099683714
3,7,32000.0,
3,7,33000.0,0.003059211736
3,7,34000.0,0.003059211736
3,7,35000.0,0.003059211736
3,7,36000.0,
3,7,37000.0,0.002518836864
3,7,38000.0,0.002518836864
3,7,39000.0,0.002518836864
3,7,40000.0,0.002418535354
3,7,41000.0,0.002418535354
3,7,42000.0,0.002418535354
3,7,43000.0,
3,7,44000.0,
3,7,45000.0,0.002998099261
3,7,46000.0,0.002998099261
3,7,47000.0,0.002998099261
3,7,48000.0,0.003057838109
3,7,49000.0,0.003057838109
3,7,50000.0,0.003057838109
3,8,5000.0,
3,8,6000.0,
3,8,7000.0,0.011344903289
3,8,8000.0,0.011344903289
3,8,9000.0,0.011344903289
3,8,10000.0,
3,8,11000.0,0.005308774011
3,8,12000.0,0.005308774011
3,8,13000.0,0.005308774011
3,8,14000.0,
3,8,15000.0,
3,8,16000.0,0.00394750812
3,8,17000.0,0.00394750812
3,8,18000.0,0.00394750812
3,8,19000.0,0.005085575502
3,8,20000.0,0.005085575502
3,8,21000.0,0.005085575502
3,8,22000.0,0.004424932843
3,8,23000.0,0.004424932843
3,8,24000.0,0.004424932843
3,8,25000.0,
3,8,26000.0,
3,8,27000.0,0.003967000778
3,8,28000.0,0.003967000778
3,8,29000.0,0.003967000778
3,8,30000.0,
3,8,31000.0,0.002664964549
3,8,32000.0,0.002664964549
3,8,33000.0,0.002664964549
3,8,34000.0,
3,8,35000.0,0.003206281307
3,8,36000.0,0.003206281307
3,8,37000.0,0.003206281307
3,8,38000.0,0.003242840775
3,8,39000.0,0.003242840775
3,8,40000.0,0.003242840775
3,8,41000.0,
3,8,42000.0,0.002241997804
3,8,43000.0,0.002241997804
3,8,44000.0,0.002241997804
3,8,45000.0,0.00238126911
3,8,46000.0,0.00238126911
3,8,47000.0,0.00238126911
3,8,48000.0,
3,8,49000.0,
3,8,50000.0,0.002920450286
3,9,5000.0,0.021628950622
3,9,6000.0,0.021628950622
3,9,7000.0,0.021628950622
3,9,8000.0,0.00598427477
3,9,9000.0,0.00598427477
3,9,10000.0,0.00598427477
3,9,11000.0,
3,9,12000.0,0.004329463093
3,9,13000.0,0.004329463093
3,9,14000.0,0.004329463093
3,9,15000.0,
3,9,16000.0,0.005309447466
3,9,17000.0,0.005309447466
3,9,18000.0,0.005309447466
3,9,19000.0,0.00392731957
3,9,20000.0,0.00392731957
3,9,21000.0,0.00392731957
3,9,22000.0,
3,9,23000.0,
3,9,24000.0,0.005808550684
3,9,25000.0,0.005808550684
3,9,26000.0,0.005808550684
3,9,27000.0,
3,9,28000.0,0.004225238333
3,9,29000.0,0.004225238333
3,9,30000.0,0.004225238333
3,9,31000.0,
3,9,32000.0,
3,9,33000.0,0.003405964284
3,9,34000.0,0.003405964284
3,9,35000.0,0.003405964284
3,9,36000.0,
3,9,37000.0,0.002384715353
3,9,38000.0,0.002384715353
3,9,39000.0,0.002384715353
3,9,40000.0,
3,9,41000.0,
3,9,42000.0,0.002743543126
3,9,43000.0,0.002743543126
3,9,44000.0,0.002743543126
3,9,45000.0,
3,9,46000.0,
3,9,47000.0,0.003283529564
3,9,48000.0,0.003283529564
3,9,49000.0,0.003283529564
3,9,50000.0,0.002543881236
3,10,5000.0,0.002605942392
3,10,6000.0,0.002605942392
3,10,7000.0,0.002605942392
3,10,8000.0,
3,10,9000.0,
3,10,10000.0,0.003955662088
3,10,11000.0,0.003955662088
3,10,12000.0,0.003955662088
3,10,13000.0,
3,10,14000.0,
3,10,15000.0,0.008054608033
3,10,16000.0,0.008054608033
3,10,17000.0,0.008054608033
3,10,18000.0,
3,10,19000.0,0.001824970561
3,10,20000.0,0.001824970561
3,10,21000.0,0.001824970561
3,10,22000.0,
3,10,23000.0,
3,10,24000.0,0.003722933584
3,10,25000.0,0.003722933584
3,10,26000.0,0.003722933584
3,10,27000.0,
3,10,28000.0,0.002184468044
3,10,29000.0,0.002184468044
3,10,30000.0,0.002184468044
3,10,31000.0,0.001904279841
3,10,32000.0,0.001904279841
3,10,33000.0,0.001904279841
3,10,34000.0,0.002614104891
3,10,35000.0,0.002614104891
3,10,36000.0,0.002614104891
3,10,37000.0,
3,10,38000.0,0.002803927851
3,10,39000.0,0.002803927851
3,10,40000.0,0.002803927851
3,10,41000.0,
3,10,42000.0,
3,10,43000.0,0.003012972895
3,10,44000.0,0.003012972895
3,10,45000.0,0.003012972895
3,10,46000.0,0.003103636771
3,10,47000.0,0.003103636771
3,10,48000.0,0.003103636771
3,10,49000.0,
3,10,50000.0,0.002222635026
3,11,5000.0,
3,11,6000.0,0.013787104912
3,11,7000.0,0.013787104912
3,11,8000.0,0.013787104912
3,11,9000.0,
3,11,10000.0,0.010292939801
3,11,11000.0,0.010292939801
3,11,12000.0,0.010292939801
3,11,13000.0,
3,11,14000.0,0.009526986696
3,11,15000.0,0.009526986696
3,11,16000.0,0.009526986696
3,11,17000.0,
3,11,18000.0,
3,11,19000.0,0.007090105061
3,11,20000.0,0.007090105061
3,11,21000.0,0.007090105061
3,11,22000.0,0.005046668639
3,11,23000.0,0.005046668639
3,11,24000.0,0.005046668639
3,11,25000.0,0.004926377488
3,11,26000.0,0.004926377488
3,11,27000.0,0.004926377488
3,11,28000.0,
3,11,29000.0,0.005805273823
3,11,30000.0,0.005805273823
3,11,31000.0,0.005805273823
3,11,32000.0,
3,11,33000.0,0.006014408055
3,11,34000.0,0.006014408055
3,11,35000.0,0.006014408055
3,11,36000.0,
3,11,37000.0,0.003805890095
3,11,38000.0,0.003805890095
3,11,39000.0,0.003805890095
3,11,40000.0,0.003125237261
3,11,41000.0,0.003125237261
3,11,42000.0,0.003125237261
3,11,43000.0,
3,11,44000.0,0.004602027777
3,11,45000.0,0.004602027777
3,11,46000.0,0.004602027777
3,11,47000.0,
3,11,48000.0,0.003231905699
3,11,49000.0,0.003231905699
3,11,50000.0,0.003231905699
3,12,5000.0,0.005998760406
3,12,6000.0,0.005998760406
3,12,7000.0,0.005998760406
3,12,8000.0,
3,12,9000.0,0.004783875061
3,12,10000.0,0.004783875061
3,12,11000.0,0.004783875061
3,12,12000.0,
3,12,13000.0,
3,12,14000.0,0.007429205648
3,12,15000.0,0.007429205648
3,12,16000.0,0.007429205648
3,12,17000.0,
3,12,18000.0,0.005424588635
3,12,19000.0,0.005424588635
3,12,20000.0,0.005424588635
3,12,21000.0,
3,12,22000.0,0.004524066007
3,12,23000.0,0.004524066007
3,12,24000.0,0.004524066007
3,12,25000.0,
3,12,26000.0,
3,12,27000.0,0.005859274067
3,12,28000.0,0.005859274067
3,12,29000.0,0.005859274067
3,12,30000.0,
3,12,31000.0,0.004544466199
3,12,32000.0,0.004544466199
3,12,33000.0,0.004544466199
3,12,34000.0,0.004690665763
3,12,35000.0,0.004690665763
3,12,36000.0,0.004690665763
3,12,37000.0,
3,12,38000.0,
3,12,39000.0,0.004870653154
3,12,40000.0,0.004870653154
3,12,41000.0,0.004870653154
3,12,42000.0,
3,12,43000.0,
3,12,44000.0,
3,12,45000.0,0.004825481655
3,12,46000.0,0.004825481655
3,12,47000.0,0.004825481655
3,12,48000.0,
3,12,49000.0,
3,12,50000.0,0.009713809358
3,13,5000.0,
3,13,6000.0,0.007510938468
3,13,7000.0,0.007510938468
3,13,8000.0,0.007510938468
3,13,9000.0,
3,13,10000.0,0.00800440409
3,13,11000.0,0.00800440409
3,13,12000.0,0.00800440409
3,13,13000.0,0.008722040094
3,13,14000.0,0.008722040094
3,13,15000.0,0.008722040094
3,13,16000.0,
3,13,17000.0,0.004705445208
3,13,18000.0,0.004705445208
3,13,19000.0,0.004705445208
3,13,20000.0,
3,13,21000.0,0.016804935998
3,13,22000.0,0.016804935998
3,13,23000.0,0.016804935998
3,13,24000.0,0.006067236113
3,13,25000.0,0.006067236113
3,13,26000.0,0.006067236113
3,13,27000.0,0.006764906561
3,13,28000.0,0.006764906561
3,13,29000.0,0.006764906561
3,13,30000.0,
3,13,31000.0,0.003172044657
3,13,32000.0,0.003172044657
3,13,33000.0,0.003172044657
3,13,34000.0,
3,13,35000.0,0.003316691707
3,13,36000.0,0.003316691707
3,13,37000.0,0.003316691707
3,13,38000.0,0.004034738168
3,13,39000.0,0.004034738168
3,13,40000.0,0.004034738168
3,13,41000.0,
3,13,42000.0,0.002564147925
3,13,43000.0,0.002564147925
3,13,44000.0,0.002564147925
3,13,45000.0,
3,13,46000.0,0.003203984737
3,13,47000.0,0.003203984737
3,13,48000.0,0.003203984737
3,13,49000.0,
3,13,50000.0,
3,14,5000.0,0.006246785792
3,14,6000.0,0.006246785792
3,14,7000.0,0.006246785792
3,14,8000.0,
3,14,9000.0,0.004841386982
3,14,10000.0,0.004841386982
3,14,11000.0,0.004841386982
