rep,host,t,delay_sec
2,18,23000.0,0.004204537281
2,18,24000.0,0.004204537281
2,18,25000.0,0.004204537281
2,18,26000.0,0.005701357688
2,18,27000.0,0.005701357688
2,18,28000.0,0.005701357688
2,18,29000.0,
2,18,30000.0,
2,18,31000.0,0.005106841895
2,18,32000.0,0.005106841895
2,18,33000.0,0.005106841895
2,18,34000.0,
2,18,35000.0,0.016181658866
2,18,36000.0,0.016181658866
2,18,37000.0,0.016181658866
2,18,38000.0,0.005275451437
2,18,39000.0,0.005275451437
2,18,40000.0,0.005275451437
2,18,41000.0,
2,18,42000.0,0.005009570349
2,18,43000.0,0.005009570349
2,18,44000.0,0.005009570349
2,18,45000.0,
2,18,46000.0,0.007330924481
2,18,47000.0,0.007330924481
2,18,48000.0,0.007330924481
2,18,49000.0,
2,18,50000.0,
2,19,5000.0,0.011585477528
2,19,6000.0,0.011585477528
2,19,7000.0,0.011585477528
2,19,8000.0,
2,19,9000.0,0.004825008855
2,19,10000.0,0.004825008855
2,19,11000.0,0.004825008855
2,19,12000.0,
2,19,13000.0,0.005298471035
2,19,14000.0,0.005298471035
2,19,15000.0,0.005298471035
2,19,16000.0,
2,19,17000.0,0.004832576661
2,19,18000.0,0.004832576661
2,19,19000.0,0.004832576661
2,19,20000.0,
2,19,21000.0,0.007279263588
2,19,22000.0,0.007279263588
2,19,23000.0,0.007279263588
2,19,24000.0,
2,19,25000.0,0.005450875686
2,19,26000.0,0.005450875686
2,19,27000.0,0.005450875686
2,19,28000.0,0.004518427034
2,19,29000.0,0.004518427034
2,19,30000.0,0.004518427034
2,19,31000.0,
2,19,32000.0,
2,19,33000.0,
2,19,34000.0,0.006238606967
2,19,35000.0,0.006238606967
2,19,36000.0,0.006238606967
2,19,37000.0,0.006001596635
2,19,38000.0,0.006001596635
2,19,39000.0,0.006001596635
2,19,40000.0,
2,19,41000.0,
2,19,42000.0,0.004469431182
2,19,43000.0,0.004469431182
2,19,44000.0,0.004469431182
2,19,45000.0,0.005455250456
2,19,46000.0,0.005455250456
2,19,47000.0,0.005455250456
2,19,48000.0,
2,19,49000.0,
2,19,50000.0,0.0051092075
2,20,5000.0,
2,20,6000.0,
2,20,7000.0,
2,20,8000.0,
2,20,9000.0,
2,20,10000.0,
2,20,11000.0,
2,20,12000.0,
2,20,13000.0,
2,20,14000.0,
2,20,15000.0,
2,20,16000.0,
2,20,17000.0,
2,20,18000.0,
2,20,19000.0,
2,20,20000.0,
2,20,21000.0,
2,20,22000.0,
2,20,23000.0,
2,20,24000.0,
2,20,25000.0,
2,20,26000.0,3.018523844401
2,20,27000.0,3.018523844401
2,20,28000.0,3.018523844401
2,20,29000.0,
2,20,30000.0,0.003079902285
2,20,31000.0,0.003079902285
2,20,32000.0,0.003079902285
2,20,33000.0,
2,20,34000.0,0.002360348688
2,20,35000.0,0.002360348688
2,20,36000.0,0.002360348688
2,20,37000.0,
2,20,38000.0,
2,20,39000.0,
2,20,40000.0,
2,20,41000.0,
2,20,42000.0,
2,20,43000.0,
2,20,44000.0,
2,20,45000.0,
2,20,46000.0,
2,20,47000.0,
2,20,48000.0,
2,20,49000.0,
2,20,50000.0,
2,21,5000.0,
2,21,6000.0,0.003215909103
2,21,7000.0,0.003215909103
2,21,8000.0,0.003215909103
2,21,9000.0,
2,21,10000.0,0.005373138722
2,21,11000.0,0.005373138722
2,21,12000.0,0.005373138722
2,21,13000.0,
2,21,14000.0,0.002596069647
2,21,15000.0,0.002596069647
2,21,16000.0,0.002596069647
2,21,17000.0,
2,21,18000.0,
2,21,19000.0,0.002237031112
2,21,20000.0,0.002237031112
2,21,21000.0,0.002237031112
2,21,22000.0,0.002477859973
2,21,23000.0,0.002477859973
2,21,24000.0,0.002477859973
2,21,25000.0,
2,21,26000.0,0.012324111037
2,21,27000.0,0.012324111037
2,21,28000.0,0.012324111037
2,21,29000.0,0.002780127577
2,21,30000.0,0.002780127577
2,21,31000.0,0.002780127577
2,21,32000.0,
2,21,33000.0,
2,21,34000.0,
2,21,35000.0,
2,21,36000.0,
2,21,37000.0,
2,21,38000.0,
2,21,39000.0,
2,21,40000.0,
2,21,41000.0,
2,21,42000.0,
2,21,43000.0,
2,21,44000.0,
2,21,45000.0,
2,21,46000.0,
2,21,47000.0,
2,21,48000.0,
2,21,49000.0,
2,21,50000.0,
2,22,5000.0,0.013130954764
2,22,6000.0,0.013130954764
2,22,7000.0,0.013130954764
2,22,8000.0,
2,22,9000.0,0.003133157908
2,22,10000.0,0.003133157908
2,22,11000.0,0.003133157908
2,22,12000.0,0.002771711997
2,22,13000.0,0.002771711997
2,22,14000.0,0.002771711997
2,22,15000.0,
2,22,16000.0,0.003490852243
2,22,17000.0,0.003490852243
2,22,18000.0,0.003490852243
2,22,19000.0,
2,22,20000.0,
2,22,21000.0,0.002414476319
2,22,22000.0,0.002414476319
2,22,23000.0,0.002414476319
2,22,24000.0,0.002655134005
2,22,25000.0,0.002655134005
2,22,26000.0,0.002655134005
2,22,27000.0,
2,22,28000.0,
2,22,29000.0,0.003531159269
2,22,30000.0,0.003531159269
2,22,31000.0,0.003531159269
2,22,32000.0,
2,22,33000.0,0.002276870499
2,22,34000.0,0.002276870499
2,22,35000.0,0.002276870499
2,22,36000.0,
2,22,37000.0,
2,22,38000.0,0.009540341018
2,22,39000.0,0.009540341018
2,22,40000.0,0.009540341018
2,22,41000.0,
2,22,42000.0,0.002795211413
2,22,43000.0,0.002795211413
2,22,44000.0,0.002795211413
2,22,45000.0,
2,22,46000.0,0.002799738046
2,22,47000.0,0.002799738046
2,22,48000.0,0.002799738046
2,22,49000.0,
2,22,50000.0,
2,23,5000.0,
2,23,6000.0,
2,23,7000.0,
2,23,8000.0,
2,23,9000.0,
2,23,10000.0,
2,23,11000.0,
2,23,12000.0,
2,23,13000.0,
2,23,14000.0,
2,23,15000.0,
2,23,16000.0,
2,23,17000.0,
2,23,18000.0,
2,23,19000.0,
2,23,20000.0,
2,23,21000.0,
2,23,22000.0,
2,23,23000.0,0.022534226169
2,23,24000.0,0.022534226169
2,23,25000.0,0.022534226169
2,23,26000.0,
2,23,27000.0,0.004590552576
2,23,28000.0,0.004590552576
2,23,29000.0,0.004590552576
2,23,30000.0,
2,23,31000.0,0.005051637178
2,23,32000.0,0.005051637178
2,23,33000.0,0.005051637178
2,23,34000.0,0.005499612889
2,23,35000.0,0.005499612889
2,23,36000.0,0.005499612889
2,23,37000.0,
2,23,38000.0,
2,23,39000.0,0.005349067778
2,23,40000.0,0.005349067778
2,23,41000.0,0.005349067778
2,23,42000.0,
2,23,43000.0,
2,23,44000.0,
2,23,45000.0,
2,23,46000.0,0.004351118233
2,23,47000.0,0.004351118233
2,23,48000.0,0.004351118233
2,23,49000.0,0.021609625702
2,23,50000.0,0.021609625702
2,24,5000.0,0.005704071898
2,24,6000.0,0.005704071898
2,24,7000.0,0.005704071898
2,24,8000.0,0.004782635603
2,24,9000.0,0.004782635603
2,24,10000.0,0.004782635603
2,24,11000.0,
2,24,12000.0,0.00558932455
2,24,13000.0,0.00558932455
2,24,14000.0,0.00558932455
2,24,15000.0,
2,24,16000.0,
2,24,17000.0,0.00475453683
2,24,18000.0,0.00475453683
2,24,19000.0,0.00475453683
2,24,20000.0,0.015893549151
2,24,21000.0,0.015893549151
2,24,22000.0,0.015893549151
2,24,23000.0,
2,24,24000.0,0.00533467991
2,24,25000.0,0.00533467991
2,24,26000.0,0.00533467991
2,24,27000.0,
2,24,28000.0,0.007817226027
2,24,29000.0,0.007817226027
2,24,30000.0,0.007817226027
2,24,31000.0,
2,24,32000.0,0.02581374741
2,24,33000.0,0.02581374741
2,24,34000.0,0.02581374741
2,24,35000.0,0.013923845362
2,24,36000.0,0.013923845362
2,24,37000.0,0.013923845362
2,24,38000.0,
2,24,39000.0,
2,24,40000.0,
2,24,41000.0,
2,24,42000.0,
2,24,43000.0,0.004891117324
2,24,44000.0,0.004891117324
2,24,45000.0,0.004891117324
2,24,46000.0,0.021410454811
2,24,47000.0,0.021410454811
2,24,48000.0,0.021410454811
2,24,49000.0,0.004864623416
2,24,50000.0,0.004864623416
3,0,5000.0,
3,0,6000.0,
3,0,7000.0,
3,0,8000.0,
3,0,9000.0,
3,0,10000.0,
3,0,11000.0,0.005199579295
3,0,12000.0,0.005199579295
3,0,13000.0,0.005199579295
3,0,14000.0,
3,0,15000.0,0.006165846766
3,0,16000.0,0.006165846766
3,0,17000.0,0.006165846766
3,0,18000.0,
3,0,19000.0,0.00775427068
3,0,20000.0,0.00775427068
3,0,21000.0,0.00775427068
3,0,22000.0,
3,0,23000.0,
3,0,24000.0,0.005264396416
3,0,25000.0,0.005264396416
3,0,26000.0,0.005264396416
3,0,27000.0,
3,0,28000.0,
3,0,29000.0,0.005567199058
3,0,30000.0,0.005567199058
3,0,31000.0,0.005567199058
3,0,32000.0,
3,0,33000.0,0.005336028513
3,0,34000.0,0.005336028513
3,0,35000.0,0.005336028513
3,0,36000.0,
3,0,37000.0,
3,0,38000.0,0.009353651743
3,0,39000.0,0.009353651743
3,0,40000.0,0.009353651743
3,0,41000.0,
3,0,42000.0,
3,0,43000.0,0.004102540431
3,0,44000.0,0.004102540431
3,0,45000.0,0.004102540431
3,0,46000.0,
3,0,47000.0,
3,0,48000.0,0.004960649306
3,0,49000.0,0.004960649306
3,0,50000.0,0.004960649306
3,1,5000.0,0.003137759204
3,1,6000.0,0.003137759204
3,1,7000.0,0.003137759204
3,1,8000.0,
3,1,9000.0,0.002777565698
3,1,10000.0,0.002777565698
3,1,11000.0,0.002777565698
3,1,12000.0,
3,1,13000.0,0.024161960762
3,1,14000.0,0.024161960762
3,1,15000.0,0.024161960762
3,1,16000.0,
3,1,17000.0,0.002017875892
3,1,18000.0,0.002017875892
3,1,19000.0,0.002017875892
3,1,20000.0,
3,1,21000.0,0.003358375365
3,1,22000.0,0.003358375365
3,1,23000.0,0.003358375365
3,1,24000.0,
3,1,25000.0,0.002339111575
3,1,26000.0,0.002339111575
3,1,27000.0,0.002339111575
3,1,28000.0,
3,1,29000.0,0.002219887763
3,1,30000.0,0.002219887763
3,1,31000.0,0.002219887763
3,1,32000.0,0.002720629412
3,1,33000.0,0.002720629412
3,1,34000.0,0.002720629412
3,1,35000.0,0.005082474388
3,1,36000.0,0.005082474388
3,1,37000.0,0.005082474388
3,1,38000.0,
3,1,39000.0,0.005276468663
3,1,40000.0,0.005276468663
3,1,41000.0,0.005276468663
3,1,42000.0,0.022979440013
3,1,43000.0,0.022979440013
3,1,44000.0,0.022979440013
3,1,45000.0,
3,1,46000.0,0.004249701488
3,1,47000.0,0.004249701488
3,1,48000.0,0.004249701488
3,1,49000.0,
3,1,50000.0,0.005031564179
3,2,5000.0,
3,2,6000.0,
3,2,7000.0,0.009735802485
3,2,8000.0,0.009735802485
3,2,9000.0,0.009735802485
3,2,10000.0,0.010261806595
3,2,11000.0,0.010261806595
3,2,12000.0,0.010261806595
3,2,13000.0,
3,2,14000.0,
3,2,15000.0,0.009820715796
3,2,16000.0,0.009820715796
3,2,17000.0,0.009820715796
3,2,18000.0,0.012993400959
3,2,19000.0,0.012993400959
3,2,20000.0,0.012993400959
3,2,21000.0,
3,2,22000.0,0.021253502386
3,2,23000.0,0.021253502386
3,2,24000.0,0.021253502386
3,2,25000.0,
3,2,26000.0,
3,2,27000.0,0.002699969598
3,2,28000.0,0.002699969598
3,2,29000.0,0.002699969598
3,2,30000.0,
3,2,31000.0,
3,2,32000.0,0.00289895284
3,2,33000.0,0.00289895284
3,2,34000.0,0.00289895284
3,2,35000.0,0.002538293938
3,2,36000.0,0.002538293938
3,2,37000.0,0.002538293938
3,2,38000.0,
3,2,39000.0,
3,2,40000.0,
3,2,41000.0,1.449692873706
3,2,42000.0,1.449692873706
3,2,43000.0,1.449692873706
3,2,44000.0,
3,2,45000.0,
3,2,46000.0,0.003192149802
3,2,47000.0,0.003192149802
3,2,48000.0,0.003192149802
3,2,49000.0,
3,2,50000.0,0.007917532393
3,4,5000.0,0.007872597031
3,4,6000.0,0.007872597031
3,4,7000.0,0.007872597031
3,4,8000.0,
3,4,9000.0,
3,4,10000.0,0.012818524461
3,4,11000.0,0.012818524461
3,4,12000.0,0.012818524461
3,4,13000.0,
3,4,14000.0,0.011048875643
3,4,15000.0,0.011048875643
3,4,16000.0,0.011048875643
3,4,17000.0,
3,4,18000.0,0.007736674551
3,4,19000.0,0.007736674551
3,4,20000.0,0.007736674551
3,4,21000.0,
3,4,22000.0,0.004720533326
3,4,23000.0,0.004720533326
3,4,24000.0,0.004720533326
3,4,25000.0,
3,4,26000.0,
3,4,27000.0,0.023783265338
3,4,28000.0,0.023783265338
3,4,29000.0,0.023783265338
3,4,30000.0,0.013651650171
3,4,31000.0,0.013651650171
3,4,32000.0,0.013651650171
3,4,33000.0,
3,4,34000.0,
3,4,35000.0,0.018586259478
3,4,36000.0,0.018586259478
3,4,37000.0,0.018586259478
3,4,38000.0,0.005431718068
3,4,39000.0,0.005431718068
3,4,40000.0,0.005431718068
3,4,41000.0,
3,4,42000.0,0.009906344004
3,4,43000.0,0.009906344004
3,4,44000.0,0.009906344004
3,4,45000.0,
3,4,46000.0,
3,4,47000.0,0.010055578732
3,4,48000.0,0.010055578732
3,4,49000.0,0.010055578732
3,4,50000.0,
3,5,5000.0,0.004938469585
3,5,6000.0,0.004938469585
3,5,7000.0,0.004938469585
3,5,8000.0,
3,5,9000.0,
3,5,10000.0,0.005031830805
3,5,11000.0,0.005031830805
3,5,12000.0,0.005031830805
3,5,13000.0,
3,5,14000.0,
3,5,15000.0,0.005091503897
3,5,16000.0,0.005091503897
3,5,17000.0,0.005091503897
3,5,18000.0,
3,5,19000.0,0.004817930415
3,5,20000.0,0.004817930415
3,5,21000.0,0.004817930415
3,5,22000.0,
3,5,23000.0,0.00517239149
3,5,24000.0,0.00517239149
3,5,25000.0,0.00517239149
3,5,26000.0,
3,5,27000.0,
3,5,28000.0,
3,5,29000.0,3.007176689435
3,5,30000.0,3.007176689435
3,5,31000.0,3.007176689435
3,5,32000.0,
3,5,33000.0,0.004302262752
3,5,34000.0,0.004302262752
3,5,35000.0,0.004302262752
3,5,36000.0,0.005824986725
3,5,37000.0,0.005824986725
3,5,38000.0,0.005824986725
3,5,39000.0,
3,5,40000.0,
3,5,41000.0,0.002880094683
3,5,42000.0,0.002880094683
3,5,43000.0,0.002880094683
3,5,44000.0,
3,5,45000.0,0.014280285075
3,5,46000.0,0.014280285075
3,5,47000.0,0.014280285075
3,5,48000.0,
3,5,49000.0,
3,5,50000.0,0.003378717674
3,6,5000.0,0.023944841495
3,6,6000.0,0.023944841495
3,6,7000.0,0.023944841495
3,6,8000.0,0.002437415247
3,6,9000.0,0.002437415247
3,6,10000.0,0.002437415247
3,6,11000.0,0.002858382591
3,6,12000.0,0.002858382591
3,6,13000.0,0.002858382591
3,6,14000.0,
3,6,15000.0,
3,6,16000.0,0.002379854719
3,6,17000.0,0.002379854719
3,6,18000.0,0.002379854719
3,6,19000.0,
3,6,20000.0,
3,6,21000.0,
3,6,22000.0,
3,6,23000.0,
3,6,24000.0,
3,6,25000.0,
3,6,26000.0,
3,6,27000.0,
3,6,28000.0,
3,6,29000.0,
3,6,30000.0,
3,6,31000.0,
3,6,32000.0,
3,6,33000.0,
3,6,34000.0,
3,6,35000.0,
3,6,36000.0,
3,6,37000.0,
3,6,38000.0,
3,6,39000.0,
3,6,40000.0,
3,6,41000.0,0.005226542021
3,6,42000.0,0.005226542021
3,6,43000.0,0.005226542021
3,6,44000.0,
3,6,45000.0,0.005426981818
3,6,46000.0,0.005426981818
3,6,47000.0,0.005426981818
3,6,48000.0,
3,6,49000.0,
3,6,50000.0,0.005127250936
3,7,5000.0,
3,7,6000.0,0.002598220664
3,7,7000.0,0.002598220664
3,7,8000.0,0.002598220664
3,7,9000.0,
3,7,10000.0,0.002778199625
3,7,11000.0,0.002778199625
3,7,12000.0,0.002778199625
3,7,13000.0,
3,7,14000.0,0.002038181458
3,7,15000.0,0.002038181458
3,7,16000.0,0.002038181458
3,7,17000.0,
3,7,18000.0,0.003513719427
3,7,19000.0,0.003513719427
3,7,20000.0,0.003513719427
3,7,21000.0,
3,7,22000.0,0.002838155564
3,7,23000.0,0.002838155564
3,7,24000.0,0.002838155564
3,7,25000.0,0.002998087131
3,7,26000.0,0.002998087131
3,7,27000.0,0.002998087131
3,7,28000.0,0.002557852536
3,7,29000.0,0.002557852536
3,7,30000.0,0.002557852536
3,7,31000.0,
3,7,32000.0,0.002937618542
3,7,33000.0,0.002937618542
3,7,34000.0,0.002937618542
3,7,35000.0,
3,7,36000.0,
3,7,37000.0,0.002577385081
3,7,38000.0,0.002577385081
3,7,39000.0,0.002577385081
3,7,40000.0,
3,7,41000.0,
3,7,42000.0,0.002997245797
3,7,43000.0,0.002997245797
3,7,44000.0,0.002997245797
3,7,45000.0,
3,7,46000.0,0.003051252133
3,7,47000.0,0.003051252133
3,7,48000.0,0.003051252133
3,7,49000.0,
3,7,50000.0,0.003037260459
3,8,5000.0,0.00467275552
3,8,6000.0,0.00467275552
3,8,7000.0,0.00467275552
3,8,8000.0,
3,8,9000.0,0.00535882615
3,8,10000.0,0.00535882615
3,8,11000.0,0.00535882615
3,8,12000.0,
3,8,13000.0,
3,8,14000.0,0.010338732285
3,8,15000.0,0.010338732285
3,8,16000.0,0.010338732285
3,8,17000.0,0.005024826869
3,8,18000.0,0.005024826869
3,8,19000.0,0.005024826869
3,8,20000.0,
3,8,21000.0,
3,8,22000.0,0.004876653726
3,8,23000.0,0.004876653726
3,8,24000.0,0.004876653726
3,8,25000.0,
3,8,26000.0,0.004950275155
3,8,27000.0,0.004950275155
3,8,28000.0,0.004950275155
3,8,29000.0,
3,8,30000.0,0.004400187379
3,8,31000.0,0.004400187379
3,8,32000.0,0.004400187379
3,8,33000.0,
3,8,34000.0,0.005033901459
3,8,35000.0,0.005033901459
3,8,36000.0,0.005033901459
3,8,37000.0,
3,8,38000.0,
3,8,39000.0,
3,8,40000.0,
3,8,41000.0,0.004626747663
3,8,42000.0,0.004626747663
3,8,43000.0,0.004626747663
3,8,44000.0,
3,8,45000.0,
3,8,46000.0,
3,8,47000.0,
3,8,48000.0,
3,8,49000.0,0.092951291363
3,8,50000.0,0.092951291363
3,9,5000.0,3.030335165596
3,9,6000.0,3.030335165596
3,9,7000.0,3.030335165596
3,9,8000.0,
3,9,9000.0,0.002835808046
3,9,10000.0,0.002835808046
3,9,11000.0,0.002835808046
3,9,12000.0,0.002835947219
3,9,13000.0,0.002835947219
3,9,14000.0,0.002835947219
3,9,15000.0,
3,9,16000.0,0.002526151313
3,9,17000.0,0.002526151313
3,9,18000.0,0.002526151313
3,9,19000.0,
3,9,20000.0,0.005427359561
3,9,21000.0,0.005427359561
3,9,22000.0,0.005427359561
3,9,23000.0,0.002756859454
3,9,24000.0,0.002756859454
3,9,25000.0,0.002756859454
3,9,26000.0,
3,9,27000.0,0.003177386474
3,9,28000.0,0.003177386474
3,9,29000.0,0.003177386474
3,9,30000.0,
3,9,31000.0,0.007860883237
3,9,32000.0,0.007860883237
3,9,33000.0,0.007860883237
3,9,34000.0,
3,9,35000.0,0.005270510955
3,9,36000.0,0.005270510955
3,9,37000.0,0.005270510955
3,9,38000.0,0.002798738688
3,9,39000.0,0.002798738688
3,9,40000.0,0.002798738688
3,9,41000.0,
3,9,42000.0,
3,9,43000.0,0.002779398
3,9,44000.0,0.002779398
3,9,45000.0,0.002779398
3,9,46000.0,0.003019842433
3,9,47000.0,0.003019842433
3,9,48000.0,0.003019842433
3,9,49000.0,
3,9,50000.0,0.00290044111
3,10,5000.0,
3,10,6000.0,0.025022915051
3,10,7000.0,0.025022915051
3,10,8000.0,0.025022915051
3,10,9000.0,0.003000555887
3,10,10000.0,0.003000555887
3,10,11000.0,0.003000555887
3,10,12000.0,
3,10,13000.0,0.003177566758
3,10,14000.0,0.003177566758
3,10,15000.0,0.003177566758
3,10,16000.0,
3,10,17000.0,
3,10,18000.0,0.005673646679
3,10,19000.0,0.005673646679
3,10,20000.0,0.005673646679
3,10,21000.0,
3,10,22000.0,0.003757200184
3,10,23000.0,0.003757200184
3,10,24000.0,0.003757200184
3,10,25000.0,
3,10,26000.0,0.003047522645
3,10,27000.0,0.003047522645
3,10,28000.0,0.003047522645
3,10,29000.0,0.002280660271
3,10,30000.0,0.002280660271
3,10,31000.0,0.002280660271
3,10,32000.0,
3,10,33000.0,0.002960682562
3,10,34000.0,0.002960682562
3,10,35000.0,0.002960682562
3,10,36000.0,
3,10,37000.0,0.001980701766
3,10,38000.0,0.001980701766
3,10,39000.0,0.001980701766
3,10,40000.0,
3,10,41000.0,0.002280724359
3,10,42000.0,0.002280724359
3,10,43000.0,0.002280724359
3,10,44000.0,
3,10,45000.0,
3,10,46000.0,
3,10,47000.0,0.008095748316
3,10,48000.0,0.008095748316
3,10,49000.0,0.008095748316
3,10,50000.0,0.003200767883
3,11,5000.0,
3,11,6000.0,
3,11,7000.0,0.008907338127
3,11,8000.0,0.008907338127
3,11,9000.0,0.008907338127
3,11,10000.0,
3,11,11000.0,
3,11,12000.0,0.00882371458
3,11,13000.0,0.00882371458
3,11,14000.0,0.00882371458
3,11,15000.0,
3,11,16000.0,0.009300936063
3,11,17000.0,0.009300936063
3,11,18000.0,0.009300936063
3,11,19000.0,
3,11,20000.0,0.012350504055
3,11,21000.0,0.012350504055
3,11,22000.0,0.012350504055
3,11,23000.0,0.009642531391
3,11,24000.0,0.009642531391
3,11,25000.0,0.009642531391
3,11,26000.0,
3,11,27000.0,0.022354819179
3,11,28000.0,0.022354819179
3,11,29000.0,0.022354819179
3,11,30000.0,0.007311999174
3,11,31000.0,0.007311999174
3,11,32000.0,0.007311999174
3,11,33000.0,
3,11,34000.0,
3,11,35000.0,0.010319164272
3,11,36000.0,0.010319164272
3,11,37000.0,0.010319164272
3,11,38000.0,0.005453437767
3,11,39000.0,0.005453437767
3,11,40000.0,0.005453437767
3,11,41000.0,0.006540878915
3,11,42000.0,0.006540878915
3,11,43000.0,0.006540878915
3,11,44000.0,
3,11,45000.0,0.005012411938
3,11,46000.0,0.005012411938
3,11,47000.0,0.005012411938
3,11,48000.0,
3,11,49000.0,0.005418856099
3,11,50000.0,0.005418856099
3,12,5000.0,3.024719951676
3,12,6000.0,3.024719951676
3,12,7000.0,3.024719951676
3,12,8000.0,0.004174358234
3,12,9000.0,0.004174358234
3,12,10000.0,0.004174358234
3,12,11000.0,0.004614312949
3,12,12000.0,0.004614312949
3,12,13000.0,0.004614312949
3,12,14000.0,
3,12,15000.0,0.00347845047
3,12,16000.0,0.00347845047
3,12,17000.0,0.00347845047
3,12,18000.0,
3,12,19000.0,0.003358512463
3,12,20000.0,0.003358512463
3,12,21000.0,0.003358512463
3,12,22000.0,0.00313857745
3,12,23000.0,0.00313857745
3,12,24000.0,0.00313857745
3,12,25000.0,
3,12,26000.0,0.002538650521
3,12,27000.0,0.002538650521
3,12,28000.0,0.002538650521
3,12,29000.0,
3,12,30000.0,0.00265873683
3,12,31000.0,0.00265873683
3,12,32000.0,0.00265873683
3,12,33000.0,
3,12,34000.0,
3,12,35000.0,0.002398848848
3,12,36000.0,0.002398848848
3,12,37000.0,0.002398848848
3,12,38000.0,
3,12,39000.0,0.003298953181
3,12,40000.0,0.003298953181
3,12,41000.0,0.003298953181
3,12,42000.0,
3,12,43000.0,0.003379063904
3,12,44000.0,0.003379063904
3,12,45000.0,0.003379063904
3,12,46000.0,
3,12,47000.0,0.00433921969
3,12,48000.0,0.00433921969
3,12,49000.0,0.00433921969
3,12,50000.0,
3,13,5000.0,
3,13,6000.0,
3,13,7000.0,0.008779047377
3,13,8000.0,0.008779047377
3,13,9000.0,0.008779047377
3,13,10000.0,
3,13,11000.0,
3,13,12000.0,0.012016996694
3,13,13000.0,0.012016996694
3,13,14000.0,0.012016996694
3,13,15000.0,
3,13,16000.0,0.027775707046
3,13,17000.0,0.027775707046
3,13,18000.0,0.027775707046
3,13,19000.0,
3,13,20000.0,0.008801334578
3,13,21000.0,0.008801334578
3,13,22000.0,0.008801334578
3,13,23000.0,
3,13,24000.0,0.006839345284
3,13,25000.0,0.006839345284
3,13,26000.0,0.006839345284
3,13,27000.0,
3,13,28000.0,0.00797145767
3,13,29000.0,0.00797145767
3,13,30000.0,0.00797145767
3,13,31000.0,
3,13,32000.0,0.005162741819
3,13,33000.0,0.005162741819
3,13,34000.0,0.005162741819
3,13,35000.0,0.006065289962
3,13,36000.0,0.006065289962
3,13,37000.0,0.006065289962
3,13,38000.0,
3,13,39000.0,
3,13,40000.0,
3,13,41000.0,0.004976525093
3,13,42000.0,0.004976525093
3,13,43000.0,0.004976525093
3,13,44000.0,
3,13,45000.0,0.006910629947
3,13,46000.0,0.006910629947
3,13,47000.0,0.006910629947
3,13,48000.0,
3,13,49000.0,0.004915591905
3,13,50000.0,0.004915591905
3,14,5000.0,0.005772527434
3,14,6000.0,0.005772527434
3,14,7000.0,0.005772527434
3,14,8000.0,
3,14,9000.0,0.005491130779
3,14,10000.0,0.005491130779
3,14,11000.0,0.005491130779
3,14,12000.0,
3,14,13000.0,0.004864245902
3,14,14000.0,0.004864245902
3,14,15000.0,0.004864245902
3,14,16000.0,
3,14,17000.0,0.009063894434
3,14,18000.0,0.009063894434
3,14,19000.0,0.009063894434
3,14,20000.0,0.004795743233
3,14,21000.0,0.004795743233
3,14,22000.0,0.004795743233
3,14,23000.0,
3,14,24000.0,0.004510205616
3,14,25000.0,0.004510205616
3,14,26000.0,0.004510205616
3,14,27000.0,
3,14,28000.0,
3,14,29000.0,0.003505640638
3,14,30000.0,0.003505640638
3,14,31000.0,0.003505640638
3,14,32000.0,
3,14,33000.0,0.003856383938
3,14,34000.0,0.003856383938
3,14,35000.0,0.003856383938
3,14,36000.0,0.003039276669
3,14,37000.0,0.003039276669
3,14,38000.0,0.003039276669
3,14,39000.0,
3,14,40000.0,0.002398460624
3,14,41000.0,0.002398460624
3,14,42000.0,0.002398460624
3,14,43000.0,
3,14,44000.0,0.002940718042
3,14,45000.0,0.002940718042
3,14,46000.0,0.002940718042
3,14,47000.0,
3,14,48000.0,
3,14,49000.0,0.002996722055
3,14,50000.0,0.002996722055
3,15,5000.0,
3,15,6000.0,
3,15,7000.0,
3,15,8000.0,0.010360054397
3,15,9000.0,0.010360054397
3,15,10000.0,0.010360054397
3,15,11000.0,
3,15,12000.0,0.007743748654
3,15,13000.0,0.007743748654
3,15,14000.0,0.007743748654
3,15,15000.0,
3,15,16000.0,
3,15,17000.0,
3,15,18000.0,
3,15,19000.0,
3,15,20000.0,0.030590675295
3,15,21000.0,0.030590675295
3,15,22000.0,0.030590675295
3,15,23000.0,
3,15,24000.0,
3,15,25000.0,0.078498359916
3,15,26000.0,0.078498359916
3,15,27000.0,0.078498359916
3,15,28000.0,
3,15,29000.0,
3,15,30000.0,
3,15,31000.0,
3,15,32000.0,
3,15,33000.0,
3,15,34000.0,0.015922121844
3,15,35000.0,0.015922121844
3,15,36000.0,0.015922121844
3,15,37000.0,
3,15,38000.0,
3,15,39000.0,0.004732028515
3,15,40000.0,0.004732028515
3,15,41000.0,0.004732028515
3,15,42000.0,
3,15,43000.0,0.004217382361
3,15,44000.0,0.004217382361
3,15,45000.0,0.004217382361
3,15,46000.0,
3,15,47000.0,0.006062823766
3,15,48000.0,0.006062823766
3,15,49000.0,0.006062823766
3,15,50000.0,
3,16,5000.0,
3,16,6000.0,
3,16,7000.0,
3,16,8000.0,
3,16,9000.0,0.00930260923
3,16,10000.0,0.00930260923
3,16,11000.0,0.00930260923
3,16,12000.0,
3,16,13000.0,
3,16,14000.0,
3,16,15000.0,
3,16,16000.0,0.014793393048
3,16,17000.0,0.014793393048
